position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
598,Fighters Destiny,N64,Ocean  ,Opus Studio  ,N/A  ,N/A  ,N/A  ,N/A,0.16m,0.13m,0.03m,N/A,0.00m,31st Jan 98  ,N/A
599,Tom and Jerry in Fists of Furry,N64,NewKidCo  ,VIS Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.16m,0.13m,0.03m,N/A,0.00m,12th Nov 00  ,N/A
600,Black & Bruised,PS2,Majesco  ,Digital Fiction  ,N/A  ,N/A  ,N/A  ,N/A,0.16m,0.08m,0.06m,N/A,0.02m,26th Jan 03  ,N/A
601,Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress,PSP,Namco Bandai  ,CyberConnect2  ,N/A  ,6.2  ,N/A  ,N/A,0.16m,0.14m,0.00m,N/A,0.01m,24th Jun 08  ,N/A
602,TNA iMPACT!,Wii,Midway Games  ,Midway Studios Los Angeles  ,4.9  ,5.3  ,N/A  ,N/A,0.16m,0.14m,0.01m,N/A,0.01m,16th Sep 08  ,N/A
603,Custom Robo Arena,DS,Nintendo  ,Noise Inc.  ,N/A  ,7.4  ,N/A  ,N/A,0.16m,0.01m,0.02m,0.12m,0.00m,19th Mar 07  ,N/A
604,Saturday Night Slam Masters,SNES,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.16m,N/A,N/A,0.16m,0.00m,01st Jun 94  ,N/A
605,Psychic Force,PS,Acclaim Entertainment  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,0.16m,0.01m,0.01m,0.13m,0.01m,03rd Oct 96  ,N/A
606,Arcana Heart,PS2,Atlus  ,Examu Inc.  ,N/A  ,8.1  ,N/A  ,N/A,0.16m,0.06m,0.05m,0.04m,0.02m,10th Apr 08  ,N/A
607,Godzilla Unleashed,Wii,Atari  ,"Pipeworks Software, Inc.  ",N/A  ,4.5  ,N/A  ,N/A,0.16m,0.14m,0.00m,N/A,0.01m,05th Dec 07  ,N/A
608,Bleach: Dark Souls,DS,Sega  ,"Treasure Co., Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,0.16m,0.12m,0.02m,N/A,0.01m,07th Oct 08  ,N/A
609,Digimon Battle Spirit 2,GBA,Bandai  ,Dimps Corporation  ,N/A  ,7.0  ,N/A  ,N/A,0.15m,0.11m,0.04m,N/A,0.00m,24th Sep 03  ,N/A
610,Naruto Shippuden: Legends: Akatsuki Rising,PSP,Namco Bandai  ,CyberConnect2  ,N/A  ,5.8  ,N/A  ,N/A,0.15m,0.14m,0.00m,N/A,0.01m,06th Oct 09  ,N/A
611,All Japan Pro Wrestling featuring Virtua,SAT,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,N/A,N/A,0.15m,N/A,23rd Oct 97  ,N/A
612,Dengeki Bunko Fighting Climax,PSV,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.05m,0.00m,0.08m,0.02m,06th Oct 15  ,N/A
613,Street Fighter Anniversary Collection,XB,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.11m,0.03m,N/A,0.01m,22nd Feb 05  ,N/A
614,Samurai Shodown Anthology,PS2,SNK Playmore  ,SNK Playmore Corporation  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.07m,0.06m,N/A,0.02m,24th Mar 09  ,N/A
615,Dark Rift,N64,Victory Lap Games  ,Kronos Digital Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.12m,0.03m,N/A,0.00m,30th Jun 97  ,N/A
616,Granblue Fantasy Versus,PS4,Xseed Games  ,Arc System Works  ,8.0  ,N/A  ,N/A  ,0.15m,N/A,N/A,N/A,N/A,N/A,18th Feb 20  ,06th Aug 19
617,Iron & Blood,PS,Acclaim Entertainment  ,Take-Two Interactive  ,N/A  ,N/A  ,N/A  ,0.15m,N/A,N/A,N/A,N/A,N/A,31st Oct 96  ,N/A
618,Rocky,XB,Ubisoft  ,Rage Software  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.11m,0.03m,N/A,0.01m,17th Nov 02  ,N/A
619,Cardinal Syn,PS,989 Studios  ,Kronos Digital Entertainment  ,N/A  ,5.2  ,N/A  ,N/A,0.15m,0.08m,0.06m,N/A,0.01m,30th Jun 98  ,N/A
620,Street Fighter Alpha 3,GBA,Capcom  ,Crawfish Interactive  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.11m,0.04m,N/A,0.00m,01st Dec 02  ,N/A
621,Super Street Fighter II,GEN,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,N/A,N/A,0.15m,N/A,01st Jan 94  ,N/A
622,Battle Stadium D.O.N,PS2,Bandai  ,Eighting  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,N/A,N/A,0.15m,N/A,20th Jul 06  ,N/A
623,Darkstalkers Chronicle: The Chaos Tower,PSP,Capcom  ,Capcom  ,N/A  ,7.5  ,N/A  ,N/A,0.15m,0.13m,0.00m,N/A,0.01m,24th Mar 05  ,N/A
624,Dragon Ball Z: Idainaru Dragon Ball Densetsu,SAT,Bandai  ,TOSE  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,N/A,N/A,0.15m,N/A,01st Jan 96  ,N/A
625,Kamen Rider: Climax Heroes OOO,Wii,Namco Bandai  ,Eighting  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,N/A,N/A,0.15m,N/A,02nd Dec 10  ,N/A
626,Guilty Gear X2 #Reload,XB,Majesco  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,N/A,0.15m,0.11m,0.03m,N/A,0.01m,14th Sep 04  ,25th Sep 18
627,Barbarian,PS2,Titus  ,Saffire Corporation  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.07m,0.06m,N/A,0.02m,27th Jun 02  ,N/A
628,Naruto Shippuden: Ultimate Ninja Storm Legacy,XOne,Namco Bandai Games  ,CyberConnect2  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.11m,0.02m,N/A,0.01m,25th Aug 17  ,N/A
629,Power Stone,DC,Capcom  ,Capcom  ,N/A  ,8.6  ,N/A  ,N/A,0.14m,N/A,N/A,0.14m,0.00m,31st Aug 99  ,N/A
630,Victorious Boxers: Revolution,Wii,Xseed Games  ,Cavia Inc.  ,N/A  ,5.8  ,N/A  ,N/A,0.14m,0.07m,0.00m,0.06m,0.01m,23rd Oct 07  ,N/A
631,Marvel vs. Capcom 2,DC,Capcom  ,Capcom  ,N/A  ,9.0  ,N/A  ,N/A,0.14m,N/A,N/A,0.14m,N/A,29th Jun 00  ,N/A
632,Under Night In-Birth,PS3,Aksys Games  ,Ecole Software  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.07m,0.01m,0.05m,0.02m,24th Feb 15  ,09th Nov 18
633,Gundam: The Battle Master,PS,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,N/A,N/A,0.13m,0.01m,20th Jun 97  ,N/A
634,Guilty Gear Xrd -Revelator-,PS4,Aksys Games  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.06m,N/A,0.07m,0.01m,07th Jun 16  ,25th Apr 18
635,Dead or Alive 5 Ultimate,All,Tecmo Koei  ,Team Ninja  ,N/A  ,N/A  ,N/A  ,0.14m,N/A,N/A,N/A,N/A,N/A,03rd Sep 13  ,05th Feb 21
636,Fate/Unlimited Codes,PS2,Capcom  ,Eighting  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,N/A,N/A,0.14m,N/A,18th Dec 08  ,N/A
637,Dead or Alive 2,DC,Tecmo  ,Team Ninja  ,N/A  ,9.0  ,N/A  ,N/A,0.14m,N/A,N/A,0.14m,N/A,29th Feb 00  ,N/A
638,Godzilla: Save the Earth,XB,Atari  ,"Pipeworks Software, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,0.14m,0.10m,0.03m,N/A,0.00m,16th Nov 04  ,N/A
639,The King of Fighters '94 (CD),NG,SNK  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,N/A,N/A,0.14m,0.00m,01st Jan 94  ,N/A
640,Ultimate Marvel vs. Capcom 3,XOne,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.12m,N/A,N/A,0.01m,07th Mar 17  ,N/A
641,Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,GC,Bandai  ,Aki Corporation  ,N/A  ,8.0  ,N/A  ,N/A,0.14m,0.04m,0.01m,0.08m,0.00m,05th Jun 03  ,N/A
642,My Hero One's Justice,XOne,Bandai Namco Entertainment  ,Byking  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.12m,N/A,N/A,0.01m,26th Oct 18  ,12th Sep 18
643,Persona 4 Arena Ultimax,PS3,Atlus  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,N/A,0.00m,0.13m,0.00m,30th Sep 14  ,11th Jan 18
644,Marvel vs. Capcom 2,XB,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.09m,0.03m,0.01m,0.00m,27th Mar 03  ,N/A
645,Guilty Gear Xrd: Sign,PC,Arc System Works  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,0.14m,N/A,N/A,N/A,N/A,N/A,09th Dec 15  ,21st Apr 19
646,Guilty Gear,PS,Atlus  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.03m,0.02m,0.07m,0.01m,31st Oct 98  ,N/A
647,Legends of Wrestling,XB,Acclaim Entertainment  ,Acclaim Studios Salt Lake City  ,N/A  ,N/A  ,N/A  ,N/A,0.14m,0.10m,0.03m,N/A,0.00m,27th May 02  ,N/A
648,Shonen Jump's One Piece: Grand Battle,PS2,Bandai  ,Ganbarion  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.07m,0.05m,N/A,0.02m,07th Sep 05  ,N/A
649,Hulk Hogan's Main Event,X360,Majesco  ,Panic Button LLC  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.10m,0.02m,N/A,0.01m,11th Oct 11  ,N/A
650,Supremacy MMA,PS3,505 Games  ,Kung Fu Factory  ,N/A  ,5.0  ,N/A  ,N/A,0.13m,0.08m,0.04m,N/A,0.02m,20th Sep 11  ,N/A
651,Transformers: Prime,WiiU,Activision  ,Now Production  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.09m,0.03m,N/A,0.01m,18th Nov 12  ,06th Jan 19
652,Injustice: Gods Among Us Ultimate Edition,PSV,Warner Bros. Interactive Entertainment  ,NetherRealm Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.09m,0.00m,N/A,0.03m,12th Nov 13  ,22nd Apr 18
653,BlazBlue: Continuum Shift II,PSP,Aksys Games  ,Arc System Works  ,N/A  ,7.5  ,N/A  ,N/A,0.13m,0.03m,0.02m,0.07m,0.01m,31st May 11  ,N/A
654,WWE Survivor Series,GBA,THQ  ,Natsume  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.09m,0.04m,N/A,0.00m,12th Oct 04  ,N/A
655,Rumble Roses XX,X360,Konami  ,Yuke's Future Media Creators  ,N/A  ,6.5  ,N/A  ,N/A,0.13m,0.07m,0.01m,0.04m,0.01m,28th Mar 06  ,N/A
656,Persona 4 Arena,X360,Atlus  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.08m,0.01m,0.03m,0.01m,07th Aug 12  ,11th Jan 18
657,One Piece: Burning Blood,PC,Namco Bandai Games  ,Spike Chunsoft  ,N/A  ,N/A  ,N/A  ,0.13m,N/A,N/A,N/A,N/A,N/A,01st Jul 16  ,23rd May 18
658,Reality Fighters,PSV,Sony Computer Entertainment  ,Sony Computer Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.05m,0.06m,N/A,0.03m,13th Mar 12  ,N/A
659,Fire ProWrestling,GBA,BAM! Entertainment  ,Spike  ,N/A  ,8.0  ,N/A  ,N/A,0.13m,0.09m,0.03m,N/A,0.00m,10th Jun 01  ,N/A
660,Last Bronx,SAT,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,N/A,N/A,0.13m,0.00m,30th Sep 97  ,N/A
661,Street Fighter IV,PC,Capcom  ,Capcom / Dimps Corporation  ,N/A  ,9.1  ,N/A  ,N/A,0.13m,0.07m,0.05m,N/A,0.02m,07th Jul 09  ,N/A
662,SoulCalibur II (JP weekly data),PS2,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,N/A,N/A,0.13m,N/A,27th Aug 03  ,N/A
663,Guilty Gear X Plus,PS2,Sammy Corporation  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,0.13m,N/A,N/A,N/A,N/A,N/A,29th Nov 01  ,N/A
664,Legends of Wrestling,GC,Acclaim Entertainment  ,Acclaim Studios Salt Lake City  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.10m,0.03m,N/A,0.00m,27th May 02  ,N/A
665,Ultimate Marvel vs. Capcom 3,PC,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,0.13m,N/A,N/A,N/A,N/A,N/A,07th Mar 17  ,21st Apr 19
666,X-Men: Next Dimension,GC,Activision  ,EXAKT Entertainment  ,N/A  ,7.0  ,N/A  ,N/A,0.13m,0.10m,0.03m,N/A,0.00m,15th Oct 02  ,N/A
667,Legends of Wrestling II,XB,Acclaim Entertainment  ,Acclaim Studios Salt Lake City  ,N/A  ,N/A  ,N/A  ,N/A,0.13m,0.09m,0.03m,N/A,0.00m,05th Dec 02  ,N/A
668,Capcom vs. SNK 2: Millionaire Fighting 2001,DC,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,N/A,13th Sep 01  ,N/A
669,Guilty Gear Xrd -Revelator-,PC,Arc System Works  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,0.12m,N/A,N/A,N/A,N/A,N/A,14th Dec 16  ,21st Apr 19
670,Criticom,PS,Victory Lap Games  ,Kronos Digital Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,0.07m,0.05m,N/A,0.01m,01st Mar 96  ,N/A
671,Fire ProWrestling S: 6Men Scramble,SAT,Human Entertainment  ,Human Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,0.00m,27th Dec 96  ,N/A
672,One Piece: Super Grand Battle! X,3DS,Namco Bandai Games  ,Namco Bandai Games  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,N/A,13th Nov 14  ,03rd Jul 18
673,Zen-Nippon Pro Wrestling: Ouja no Kon,PS,Human Entertainment  ,Human Club  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,0.01m,08th Apr 99  ,N/A
674,Guilty Gear X,PS2,Sammy Corporation  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,0.06m,0.05m,N/A,0.02m,30th Sep 01  ,N/A
675,The King of Fighters '94,NG,SNK  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,0.00m,01st Oct 94  ,N/A
676,The King of Fighters '98 Ultimate Match,PS2,Ignition Entertainment  ,SNK Playmore Corporation  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,0.04m,0.03m,0.03m,0.01m,03rd Mar 09  ,N/A
677,Fire Pro Wrestling World,PS4,Spike Chunsoft  ,Spike Chunsoft  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,0.06m,0.02m,0.03m,0.02m,28th Aug 18  ,12th Sep 18
678,Kamen Rider: Climax Heroes OOO,PSP,Namco Bandai  ,Eighting  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,N/A,02nd Dec 10  ,N/A
679,Injustice 2,PC,Warner Bros. Interactive Entertainment  ,NetherRealm Studios  ,N/A  ,N/A  ,N/A  ,0.12m,N/A,N/A,N/A,N/A,N/A,01st Dec 17  ,17th Apr 19
680,Kamen Rider: Climax Heroes Fourze,Wii,Bandai  ,Eighting  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,N/A,01st Dec 11  ,N/A
681,Senran Kagura Shinovi Versus,PC,Xseed Games  ,Tamsoft  ,N/A  ,N/A  ,N/A  ,0.12m,N/A,N/A,N/A,N/A,N/A,01st Jul 16  ,17th Apr 19
682,Showdown: Legends of Wrestling,XB,Acclaim Entertainment  ,Acclaim Studios Austin  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,0.09m,0.03m,N/A,0.00m,22nd Jun 04  ,N/A
683,WWE SmackDown vs Raw 2008,DS,THQ  ,Amaze Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,0.11m,0.00m,N/A,0.01m,13th Nov 07  ,N/A
684,Godzilla: Destroy All Monsters Melee,XB,Atari  ,"Pipeworks Software, Inc.  ",N/A  ,N/A  ,N/A  ,N/A,0.12m,0.09m,0.03m,N/A,0.00m,16th Apr 03  ,N/A
685,Office Battle,PC,Black Lime Studio  ,Black Lime Studio  ,N/A  ,N/A  ,N/A  ,0.12m,N/A,N/A,N/A,N/A,N/A,02nd Dec 15  ,16th Apr 19
686,Mahou Shoujo Nanoha A's Portable: The Gears of Destiny,PSP,Namco Bandai  ,Namco Bandai Games  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,N/A,22nd Dec 11  ,N/A
687,Dragon Ball Z: Battle of Z,PSV,Namco Bandai Games  ,ArtDink  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,0.05m,0.06m,0.01m,28th Jan 14  ,18th Oct 18
688,Naruto Shippuden Ultimate Ninja Storm 4: Road to Boruto,XOne,Namco Bandai Games  ,CyberConnect2  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,0.11m,N/A,N/A,0.01m,03rd Feb 17  ,25th Jun 18
689,Onimusha: Blade Warriors,PS2,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,0.06m,0.05m,N/A,0.02m,24th Mar 04  ,N/A
690,BlazBlue: Central Fiction,PS3,Aksys Games  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,0.04m,0.03m,0.03m,0.01m,01st Nov 16  ,25th Jan 19
691,Battle Arena Toshinden Remix,SAT,Sega  ,Nextech  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,N/A,01st Jan 95  ,N/A
692,Legends of Wrestling II,GC,Acclaim Entertainment  ,Acclaim Studios Salt Lake City  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,0.09m,0.02m,N/A,0.00m,26th Nov 02  ,N/A
693,BlazBlue: Continuum Shift EXTEND,PSV,Aksys Games  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,0.03m,0.05m,0.02m,0.02m,14th Feb 12  ,N/A
694,Backyard Wrestling 2: There Goes the Neighborhood,XB,Eidos Interactive  ,Paradox Development  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,0.09m,0.03m,N/A,0.00m,16th Nov 04  ,N/A
695,Bishoujo Senshi Sailormoon S: Juugai Rantou!? Shuyaku Soudatsusen,SNES,Angel Studios  ,Angel Studios  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,N/A,16th Dec 94  ,N/A
696,BlazBlue: Continuum Shift EXTEND,PC,"H2 Interactive Co., Ltd.  ",Arc System Works  ,N/A  ,N/A  ,N/A  ,0.12m,N/A,N/A,N/A,N/A,N/A,11th Dec 14  ,08th Apr 19
697,King of Colosseum (Red): Shin Nippon x Zen Nippon x Pancrase Disc,PS2,Spike  ,Spike  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,N/A,19th Dec 02  ,N/A
698,One Piece: Burning Blood,PSV,Namco Bandai Games  ,Spike Chunsoft  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,0.02m,0.09m,0.01m,31st May 16  ,23rd May 18
699,Center Ring Boxing,SAT,JVC  ,Victor Interactive Software  ,N/A  ,N/A  ,N/A  ,N/A,0.12m,N/A,N/A,0.12m,N/A,01st Jan 95  ,N/A
700,DOA 2: Dead or Alive 2 Hardcore,PS2,Tecmo  ,Team Ninja  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,N/A,N/A,0.11m,N/A,25th Oct 00  ,N/A
701,Melty Blood: Act Cadenza,PS2,Sega  ,Ecole  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,N/A,N/A,0.11m,N/A,10th Aug 06  ,N/A
702,Primal Rage,PS,Time Warner Interactive  ,Probe Entertainment Limited  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,0.06m,0.04m,N/A,0.01m,01st Jan 95  ,N/A
703,BoomBots,PS,SouthPeak Interactive  ,The Neverhood  ,N/A  ,4.5  ,N/A  ,N/A,0.11m,0.06m,0.04m,N/A,0.01m,02nd Dec 99  ,N/A
704,The King of Fighters XII,X360,Ignition Entertainment  ,SNK Playmore Corporation  ,N/A  ,6.4  ,N/A  ,N/A,0.11m,0.09m,0.00m,0.01m,0.01m,28th Jul 09  ,N/A
705,The King of Fighters '99,PS,Agetec  ,SNK Corporation  ,N/A  ,7.0  ,N/A  ,N/A,0.11m,N/A,N/A,0.11m,0.01m,22nd Apr 01  ,N/A
706,ECW Anarchy Rulz,PS,Acclaim Entertainment  ,Acclaim Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,0.06m,0.04m,N/A,0.01m,18th Aug 00  ,N/A
707,InuYasha: A Feudal Fairy Tale,PS,Bandai  ,Dimps Corporation  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,N/A,N/A,0.10m,0.01m,10th Apr 03  ,N/A
708,Samurai Warriors 4,PSV,Tecmo Koei  ,Omega Force  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,N/A,N/A,0.11m,N/A,21st Oct 14  ,29th Oct 18
709,WWE All Stars,PS2,THQ  ,THQ  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,0.05m,0.04m,N/A,0.01m,29th Mar 11  ,N/A
710,Capcom vs. SNK 2 EO,GC,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,0.09m,0.02m,N/A,0.00m,23rd Sep 02  ,N/A
711,Mortal Kombat: Deception,GC,Midway Games  ,Midway Games  ,N/A  ,7.2  ,N/A  ,N/A,0.11m,0.09m,0.02m,N/A,0.00m,01st Mar 05  ,N/A
712,BlazBlue: Calamity Trigger Portable,PSP,Aksys Games  ,Arc System Works  ,N/A  ,7.9  ,8.4  ,N/A,0.11m,0.07m,0.01m,0.03m,0.01m,09th Mar 10  ,N/A
713,The King of Fighters Collection: The Orochi Saga,Wii,SNK Playmore  ,SNK Playmore Corporation  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,0.10m,N/A,N/A,0.01m,02nd Dec 08  ,N/A
714,The King of Fighters 2000/2001,PS2,SNK  ,SNK Playmore Corporation  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,0.05m,0.04m,N/A,0.01m,09th Dec 03  ,N/A
715,Street Fighter Collection,SAT,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,N/A,N/A,0.11m,0.00m,30th Nov 97  ,N/A
716,The King of Fighters 2002: Unlimited Match,PC,SNK  ,SNK Corporation  ,N/A  ,N/A  ,N/A  ,0.11m,N/A,N/A,N/A,N/A,N/A,27th Feb 15  ,05th Apr 19
717,X-Men: Next Dimension,XB,Activision  ,Paradox Development  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,0.08m,0.02m,N/A,0.00m,15th Oct 02  ,N/A
718,Transformers: Beast Wars Transmetals,PS,BAM! Entertainment  ,Takara  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,0.06m,0.04m,N/A,0.01m,15th Mar 00  ,N/A
719,BlazBlue: Continuum Shift II,3DS,Aksys Games  ,Arc System Works  ,N/A  ,6.0  ,N/A  ,N/A,0.11m,0.05m,0.02m,0.04m,0.01m,31st May 11  ,N/A
720,Lucha Libre AAA: Heroes del Ring,PS3,Konami  ,Immersion Software & Graphics  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,0.10m,N/A,N/A,0.01m,12th Oct 10  ,N/A
721,Killer Instinct (2013),XOne,Microsoft Studios  ,Iron Galaxy  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,0.07m,0.03m,N/A,0.01m,23rd Sep 14  ,09th Aug 18
722,Guilty Gear Xrd -Revelator-,PS3,Aksys Games  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,0.03m,0.02m,0.04m,0.01m,07th Jun 16  ,09th Jul 18
723,Fight Club,XB,VU Games  ,Genuine Games  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,0.08m,0.02m,N/A,0.00m,16th Nov 04  ,N/A
724,Kamen Rider: Climax Heroes,PS2,Namco Bandai  ,Eighting  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,N/A,N/A,0.11m,N/A,06th Aug 09  ,N/A
725,Fairy Tail: Portable Guild,PSP,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,0.11m,N/A,N/A,0.11m,N/A,03rd Jun 10  ,N/A
726,UFC: Tapout 2,XB,TDK Mediactive  ,DreamFactory  ,N/A  ,N/A  ,N/A  ,N/A,0.10m,0.08m,0.02m,N/A,0.00m,20th Mar 03  ,N/A
727,The Seven Deadly Sins: Knights of Britannia,PS4,Bandai Namco Entertainment  ,Natsume Atari  ,N/A  ,N/A  ,N/A  ,N/A,0.10m,0.05m,0.02m,0.02m,0.01m,09th Feb 18  ,11th Jan 18
728,Bujingai: The Forsaken City,PS2,BAM! Entertainment  ,RED Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,0.10m,0.05m,0.04m,N/A,0.01m,25th Jul 04  ,N/A
729,Gouketuji Ichizoku 2: Chottodake Saikyou Densetsu,PS,Atlus  ,AI  ,N/A  ,N/A  ,N/A  ,N/A,0.10m,N/A,N/A,0.10m,0.01m,20th Oct 95  ,N/A
730,The King of Fighters: Dream Match 1999,DC,SNK  ,SNK Corporation  ,N/A  ,7.2  ,N/A  ,N/A,0.10m,N/A,N/A,0.10m,0.00m,30th Sep 99  ,N/A
731,X-Men: Children of the Atom,PS,Capcom  ,Probe Entertainment Limited  ,N/A  ,N/A  ,N/A  ,N/A,0.10m,0.06m,0.04m,N/A,0.01m,03rd Mar 98  ,N/A
732,Capcom vs. SNK 2 EO,XB,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,0.10m,0.08m,0.02m,N/A,0.00m,11th Feb 03  ,N/A
733,Kamen Rider: Climax Heroes W,Wii,Namco Bandai  ,Eighting  ,N/A  ,N/A  ,N/A  ,N/A,0.10m,N/A,N/A,0.10m,N/A,03rd Dec 09  ,N/A
734,E·O·E: Eve Of Extinction,PS2,Eidos Interactive  ,Yuke's Future Media Creators  ,N/A  ,N/A  ,N/A  ,N/A,0.10m,0.04m,0.03m,0.02m,0.01m,26th Feb 02  ,N/A
735,Tatsunoko vs. Capcom: Cross Generation of Heroes,Wii,Capcom  ,Eighting  ,N/A  ,N/A  ,N/A  ,N/A,0.10m,N/A,N/A,0.10m,N/A,11th Dec 08  ,N/A
736,Draglade,DS,Atlus  ,Dimps Corporation  ,N/A  ,N/A  ,N/A  ,N/A,0.10m,0.09m,0.00m,N/A,0.01m,04th Dec 07  ,N/A
