position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
4104,SWiV,PC,SCi  ,SCi  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96  ,N/A
4105,SWiV 3D,PC,SCi  ,SCi  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 96  ,N/A
4106,SWiV 3D Assault,PC,Interplay  ,SCi  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 97  ,N/A
4107,Syphon Filter,PSN,Sony Computer Entertainment  ,Eidetic  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Dec 06  ,N/A
4108,Syphon Filter  3,PSN,Sony Computer Entertainment  ,Eidetic  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Jun 08  ,N/A
4109,Syphon Filter 2,PSN,Sony Computer Entertainment  ,Eidetic  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Sep 09  ,N/A
4110,Syphon Filter 4,PS3,Unknown  ,SCEA Bend Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4111,Syphon Filter: Combat Ops,PSP,Sony Computer Entertainment  ,SCEA Bend Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Nov 07  ,N/A
4112,Syphon Filter: Combat Ops,PSN,Sony Computer Entertainment  ,SCEA Bend Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Nov 07  ,N/A
4113,Syphon Filter: Logan's Shadow,PSN,Sony Computer Entertainment  ,SCEA Bend Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Oct 08  ,N/A
4114,System Flaw Recruit,DSiW,Enjoy Gaming  ,Visual Impact  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Apr 10  ,N/A
4115,T2: The Arcade Game,SNES,LJN  ,Probe Entertainment Limited  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 94  ,N/A
4116,T2: The Arcade Game,GG,Arena Entertainment  ,Probe Entertainment Limited  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
4117,T2: The Arcade Game,GB,Acclaim Entertainment  ,Beam Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 92  ,N/A
4118,T2: The Arcade Game,MS,Midway Games  ,Probe Entertainment Limited  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91  ,N/A
4119,T2: The Arcade Game,GEN,Acclaim Entertainment  ,Probe Entertainment Limited  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
4120,Tail Gun Charlie,XBL,Microsoft  ,Duckocide  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Nov 08  ,N/A
4121,Tails' no Sky Patrol,GG,Sega  ,Sonic Team  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Apr 95  ,N/A
4122,Taiyou no Yuusha Fighbird,NES,Irem Software Engineering  ,Tamtex  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Jan 92  ,N/A
4123,Taiyou no Yuusha Fighbird GB,GB,Irem Software Engineering  ,Tamtex  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Dec 91  ,N/A
4124,Tank Battles,PSN,Gameloft  ,Gameloft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Sep 09  ,N/A
4125,Tank Battles,XBL,Gameloft  ,Gameloft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 10  ,N/A
4126,Tank Universal,PC,Meridian4  ,Dialogue Design  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Aug 08  ,N/A
4127,Tank-tastic!,XBL,Microsoft  ,OuchGames  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Nov 09  ,N/A
4128,Tanks.V.S,XBL,Microsoft  ,benNewbury  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Mar 09  ,N/A
4129,Target Earth,VC,NCS  ,NCS  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Oct 07  ,N/A
4130,Target Earth,GEN,DreamWorks Interactive  ,NCS  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90  ,N/A
4131,Tatsujin,PCE,Taito  ,Sting  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Jul 92  ,N/A
4132,TDP4:Team Battle,PC,JAVELIN OÜ  ,JAVELIN OÜ  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Mar 15  ,N/A
4133,Team Fortress 2,X360,Valve Corporation  ,Valve Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Oct 07  ,26th Mar 19
4134,Team Fortress 2,PS3,Valve Corporation  ,Valve Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Dec 07  ,26th Mar 19
4135,Team Fortress Classic,PC,Sierra Entertainment  ,Valve Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th May 99  ,N/A
4136,Tempest,XBL,Atari  ,Stainless Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Dec 07  ,N/A
4137,Tempest 2000,AJ,Atari  ,Llamasoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 94  ,N/A
4138,Tempest 2000,PC,Atari  ,High Voltage Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 96  ,N/A
4139,Tempest 2000,SAT,Infogrames  ,High Voltage Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 96  ,N/A
4140,Tengai,And,MOBIRIX  ,MOBIRIX  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Jun 14  ,N/A
4141,Tensei Ryuu: Saint Dragon,PCE,Aicom  ,Aicom Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 90  ,N/A
4142,Terminator 3: War of the Machines,PC,Atari  ,Clever's Development  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Dec 03  ,N/A
4143,Terra Cresta,NES,Victory Lap Games  ,Nihon Bussan  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 90  ,N/A
4144,Terra Cresta II: Mandler no Gyakushuu,PCE,Nichibutsu  ,Nichibutsu  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Nov 92  ,N/A
4145,Th3 Plan,PS2,Crave Entertainment  ,EKO Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Apr 07  ,N/A
4146,Th3 Plan,PC,Monte Christo Multimedia  ,EKO Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Mar 06  ,N/A
4147,The Adventures of Square,PC,BigBrik Games  ,BigBrik Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Nov 14  ,N/A
4148,The Catacomb Abyss 3D,PC,SoftDisk Publishing  ,id Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 91  ,N/A
4149,The Chaos Engine,PC,Virgin Interactive  ,Bitmap Brothers  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
4150,The Chronicles of Riddick: Assault on Dark Athena,XBL,Atari  ,Starbreeze Studios AB  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Jan 11  ,N/A
4151,The Chronicles of Riddick: Escape from Butcher Bay,PC,VU Games  ,Starbreeze Studios AB  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Dec 04  ,N/A
4152,The Dreadnought Factor,5200,Atari  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83  ,N/A
4153,The Flying Hamster,PC,Unknown  ,The Game Atelier  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4154,The Flying Hamster,PSN,Unknown  ,The Game Atelier  ,7.1  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Dec 10  ,N/A
4155,The Getaway 3,PS3,Unknown  ,SCE  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4156,The Grinder,Wii,Unknown  ,High Voltage Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4157,The Grinder,X360,High Voltage Software  ,High Voltage Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4158,The Grinder,PS3,High Voltage Software  ,High Voltage Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4159,The Grinder,PC,Unknown  ,High Voltage Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 70  ,N/A
4160,The Guardian Legend,NES,Broderbund  ,Compile  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 89  ,N/A
4161,The Haunted: Hells Reach,XBL,Unknown  ,ValuSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4162,The Haunted: Hells Reach,PSN,Unknown  ,ValuSoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4163,The History Channel: Civil War,X360,Unknown  ,Cauldron Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4164,The History Channel: Civil War - A Nation Divided,PC,Activision  ,Cauldron Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Nov 06  ,N/A
4165,The History Channel: Civil War - A Nation Divided,PS2,Activision  ,Cauldron Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Nov 06  ,N/A
4166,The History Channel: Civil War - A Nation Divided,X360,Activision  ,Cauldron Ltd.  ,N/A  ,5.2  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Nov 06  ,N/A
4167,The House of the Dead,PC,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 98  ,N/A
4168,The House of the Dead 2,PC,Activision  ,Wow Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 01  ,N/A
4169,The House of the Dead III,PC,Activision  ,Wow Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 05  ,N/A
4170,The Hunt for Red October,GB,Hi Tech Expressions  ,Beam Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st May 91  ,N/A
4171,The Hunt for Red October,SNES,Hi Tech Expressions  ,RSP  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
4172,The Last Bounty Hunter,3DO,3DO  ,American Laser Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 95  ,N/A
4173,The Last Bounty Hunter,PC,Digital Leisure Inc.  ,American Laser Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
4174,The Precursors,X360,Unknown  ,Deep Shadows  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4175,The Precursors,PC,Unknown  ,Deep Shadows  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 10  ,N/A
4176,The Punisher: No Mercy,PSN,Zen Studios  ,Zen Studios  ,4.3  ,4.4  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Jul 09  ,N/A
4177,The Royal Marines Commando,PC,City Interactive  ,City Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Nov 08  ,N/A
4178,The Scourge Project,X360,Unknown  ,Tragnarion Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4179,The Scourge Project,PS3,Unknown  ,Tragnarion Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4180,The Scourge Project,PC,Unknown  ,Tragnarion Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4181,The Shadows in the Underworld,XBL,Microsoft  ,Totabiento  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Mar 10  ,N/A
4182,The Shield: The Game,PS2,Aspyr  ,Point of View  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Jan 07  ,N/A
4183,The Shield: The Game,PC,Aspyr  ,Point of View  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jan 07  ,N/A
4184,The Ship,XBL,Unknown  ,Outerlight  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4185,The Ship,PSN,Unknown  ,Outerlight  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4186,The Ship,PC,Mindscape  ,Outerlight  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Apr 07  ,N/A
4187,The Sniper 2,PS2,Midas Interactive Entertainment  ,Beastmedia / X-Road  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Mar 04  ,N/A
4188,The Sum of All Fears,PS2,Unknown  ,Red Storm Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4189,The Sum of All Fears,PC,Ubisoft  ,Red Storm Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th May 02  ,N/A
4190,The Typing of the Dead 2,PC,Sega  ,WOW Overworks  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Mar 08  ,N/A
4191,The Typing of the Dead: Zombie Panic,PS2,Sega  ,Smilebit  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 04  ,N/A
4192,The Ultimate Doom,PC,GT Interactive  ,id Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Apr 95  ,N/A
4193,The Walking Dead: Survival Instinct,PC,Activision  ,Terminal Reality  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Mar 13  ,16th Jan 18
4194,The Wall,PS3,Unknown  ,Play Ten Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4195,The Wheel of Time,PC,GT Interactive  ,Legend Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 99  ,N/A
4196,There Will Be Brains,XBL,Microsoft  ,DavidParker  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Oct 11  ,N/A
4197,Thexder NEO,PSN,Square Enix  ,Square Enix  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Jan 10  ,N/A
4198,Thexder NEO (PSP),PSN,Square Enix  ,Square Enix  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 09  ,N/A
4199,They,PS3,Unknown  ,Metropolis Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20  ,N/A
4200,They,X360,Unknown  ,Metropolis Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20  ,N/A
4201,They,PC,Unknown  ,Metropolis Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20  ,N/A
4202,Thief II: The Metal Age,PC,Eidos Interactive  ,Looking Glass  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Feb 00  ,02nd Feb 18
4203,Threshold,2600,Tigervision  ,Tigervision  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 82  ,N/A
4204,Thunder Blade,PCE,NEC  ,NEC Avenue  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Dec 90  ,N/A
4205,Thunder Blade,MS,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 88  ,N/A
4206,Thunder Force,PC,TechnoSoft  ,"TechnoSoft Co., Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 84  ,N/A
4207,Thunder Force Gold Pack 1,SAT,TechnoSoft  ,"TechnoSoft Co., Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Sep 96  ,N/A
4208,Thunder Force Gold Pack 2,SAT,TechnoSoft  ,"TechnoSoft Co., Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Dec 96  ,N/A
4209,Thunder Force II,GEN,Sega  ,"TechnoSoft Co., Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Aug 89  ,N/A
4210,Thunder Force III,GEN,Hot-B  ,"TechnoSoft Co., Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90  ,N/A
4211,Thunder Force V,SAT,TechnoSoft  ,"TechnoSoft Co., Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Jul 97  ,N/A
4212,Thunder Force V: Perfect System,PSN,Sony Computer Entertainment  ,"TechnoSoft Co., Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Feb 10  ,N/A
4213,Thunder Spirits,SNES,Seika   ,Toshiba EMI  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 92  ,N/A
4214,Thunderbirds,NES,Activision  ,Pack-In-Video  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 90  ,N/A
4215,Thundercade,NES,Sammy Corporation  ,Micronics  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 89  ,N/A
4216,Tiger-Heli,NES,Acclaim Entertainment  ,Micronics  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 87  ,N/A
4217,Time Bokan Series: Bokan to Ippatsu! Doronbo,PS,Banpresto  ,Banpresto  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Nov 96  ,N/A
4218,Time Bokan: Yattaman,PS,Unknown  ,Banpresto  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 01  ,N/A
4219,Time of War,PC,Unknown  ,Oniric Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 70  ,N/A
4220,Time Pilot,2600,Coleco  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83  ,N/A
4221,Time Pilot,XBL,Konami  ,Digital Eclipse  ,N/A  ,5.8  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Aug 06  ,N/A
4222,Time Soldiers,MS,Sega  ,Alpha Denshi  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 88  ,N/A
4223,Time Warp,2600,Unknown  ,Zellers  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4224,TimeSplitters 4,PS3,Unknown  ,Free Radical Design  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4225,Tin Star,SNES,Nintendo  ,Software Creations  ,N/A  ,7.0  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 94  ,N/A
4226,To End All Wars,X360,Unknown  ,Chemistry/Kuju Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4227,To End All Wars,PS3,Unknown  ,Chemistry/Kuju Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4228,To The Earth,NES,Nintendo  ,Nintendo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 89  ,N/A
4229,Tobidase Daisakusen (FDS),NES,Square  ,Square  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Mar 87  ,N/A
4230,Toilet Kids,PCE,Media Rings  ,Media Rings  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Mar 92  ,N/A
4231,Tom Clancy's Ghost Recon,PC,Ubisoft  ,Red Storm Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Nov 01  ,N/A
4232,Tom Clancy's Ghost Recon Advanced Warfighter,XBL,Ubisoft  ,Ubisoft Paris  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 09  ,N/A
4233,Tom Clancy's Ghost Recon Advanced Warfighter 2,PSN,Ubisoft  ,High Voltage Software  ,N/A  ,6.3  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Jun 09  ,N/A
4234,Tom Clancy's Ghost Recon: Desert Siege,PC,Ubisoft  ,Red Storm Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Mar 02  ,N/A
4235,Tom Clancy's Ghost Recon: Future Soldier,PSP,Ubisoft  ,Ubisoft Paris  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 12  ,N/A
4236,Tom Clancy's Ghost Recon: Future Soldier,DS,Ubisoft  ,Ubisoft Paris  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 12  ,N/A
4237,Tom Clancy's Ghost Recon: Island Thunder,PC,Ubisoft  ,Red Storm Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Sep 02  ,N/A
4238,Tom Clancy's Ghost Recon: Jungle Storm,NGage,Gameloft  ,Gameloft  ,N/A  ,8.2  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Aug 04  ,N/A
4239,Tom Clancy's Ghost Recon: Predator,PSN,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Nov 10  ,N/A
4240,Tom Clancy's Rainbow 6: Patriots,PS3,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4241,Tom Clancy's Rainbow 6: Patriots,PC,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 14  ,N/A
4242,Tom Clancy's Rainbow 6: Patriots,X360,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
4243,Tom Clancy's Rainbow Six,DC,Majesco  ,Pipe Dream Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th May 00  ,N/A
4244,Tom Clancy's Rainbow Six,PSN,Sony Computer Entertainment  ,Rebellion Developments  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st May 09  ,N/A
4245,Tom Clancy's Rainbow Six,PC,Red Storm Entertainment  ,Red Storm Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Jul 98  ,N/A
4246,Tom Clancy's Rainbow Six,GB,Red Storm Entertainment  ,Crawfish Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Apr 00  ,N/A
4247,Tom Clancy's Rainbow Six / Rainbow Six: Rogue Spear,PS,Ubisoft  ,Rebellion Developments / Saffire  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Nov 02  ,N/A
4248,Tom Clancy's Rainbow Six 3: Athena Sword,PC,Ubisoft  ,Ubisoft Milan  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Mar 04  ,N/A
4249,Tom Clancy's Rainbow Six 3: Gold Edition,PC,Ubisoft  ,Red Storm Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Mar 04  ,N/A
4250,Tom Clancy's Rainbow Six 3: Raven Shield,PC,Ubisoft  ,Ubisoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Mar 03  ,N/A
4251,Tom Clancy's Rainbow Six Vegas,XBL,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Aug 09  ,N/A
4252,Tom Clancy's Rainbow Six: Covert Ops: Essentials,PC,Red Storm Entertainment  ,Red Storm Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Oct 98  ,N/A
