position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
2548,Simple 1500 Series Hello Kitty Vol. 2: Hello Kitty Illust Puzzle,PS,D3 Publisher  ,Tamsoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Aug 01  ,N/A
2549,Simple 1500 Series Hello Kitty Vol. 3: Hello Kitty Block Kuzushi,PS,D3 Publisher  ,Tamsoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Oct 01  ,N/A
2550,Simple 1500 Series Vol. 14: The Block Kuzushi,PS,Karuchua  ,Tamsoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Aug 99  ,N/A
2551,Simple 1500 Series Vol. 37: The Illustration Puzzle and Slide Puzzle,PS,D3 Publisher  ,Earthly Production  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Sep 00  ,N/A
2552,Simple 1500 Series Vol. 51: The Jigsaw Puzzle,PS,D3 Publisher  ,AMS  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Dec 00  ,N/A
2553,Simple 2000 Series Vol. 4: The Double Mahjong Puzzle,PS2,D3 Publisher  ,Metro Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Apr 02  ,N/A
2554,Simple 2000 Series Vol. 62: The Super Puzzle Bobble DX,PS2,D3 Publisher  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Sep 04  ,N/A
2555,Simple Characters 2000 Series Vol. 02: Afro Inu: The Puzzle,PS,Bandai  ,Bam Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Oct 01  ,N/A
2556,Simple Characters 2000 Series Vol. 14: Nantettantei Idol: The Jigsaw Puzzle,PS,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Oct 02  ,N/A
2557,Simple Characters 2000 Series Vol. 15: Cyborg 009: The Block Kuzushi,PS,Bandai  ,Access  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Oct 02  ,N/A
2558,Simple Characters 2000 Series Vol. 16: Ganba no Bouken: The Puzzle Action,PS,Bandai  ,Ooparts  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Apr 03  ,N/A
2559,Simple DS Series Vol. 33: The Crossword & Kanji Puzzle,DS,D3 Publisher  ,Digital Ware  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Mar 08  ,N/A
2560,Simple Wii Series Vol. 5: The Block Kuzushi,Wii,D3 Publisher  ,D3 Publisher  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 08  ,N/A
2561,Simply HangMan,XBL,Microsoft  ,MarkMD76  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Jan 09  ,N/A
2562,Simply Minesweeper,DSiW,Engine Software  ,Engine Software  ,N/A  ,6.0  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Oct 11  ,N/A
2563,Simplz: Zoo,PC,High Horse Entertainment  ,Reflexive Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Jan 10  ,N/A
2564,Skweek,PCE,Victor Interactive  ,Loriciels  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Aug 91  ,N/A
2565,SLAM,XBL,Microsoft  ,Blackstorm Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Mar 09  ,N/A
2566,SlideColors,XBL,Unknown  ,AngelMarcos  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2567,Slingo Quest,DSiW,Mumbo Jumbo  ,MumboJumbo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Apr 11  ,N/A
2568,Slingo Quest,PC,Mac Play   ,Mac Play  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Mar 07  ,N/A
2569,Slither Link,WS,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Apr 00  ,N/A
2570,SMART SPLITTER,XBL,Microsoft  ,Zenryokutei  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Aug 09  ,N/A
2571,Smashbreak,PSN,Sony Computer Entertainment  ,Sony Computer Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Mar 10  ,N/A
2572,Snake Maze,XBL,Microsoft  ,ShadowRage  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Dec 09  ,N/A
2573,Snakenoid,DSiW,Cinemax  ,Cinemax  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Feb 10  ,N/A
2574,Snakes,NGage,Nokia  ,IOMO  ,N/A  ,8.4  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Jan 05  ,N/A
2575,Snapdots,DSiW,Nintendo  ,Nintendo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Oct 10  ,N/A
2576,Snax Lite (Cooking Arcade),XBL,Microsoft  ,Phased  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Feb 09  ,N/A
2577,Sneezies,DSiW,Unknown  ,Chillingo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2578,Sneezies,WW,Chillingo  ,Chillingo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Jan 11  ,N/A
2579,Sneezies,PSN,Chillingo  ,Chillingo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th May 10  ,N/A
2580,Snoopy no Hajimete no Tsukai,GB,Kotobuki Systems  ,Kotobuki Systems  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 96  ,N/A
2581,Snoopy's Magic Show,GB,Kemco  ,Kemco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 90  ,N/A
2582,So Many Me,PC,ORiGO Games  ,"Extend Interactive Co., Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Jul 14  ,11th Aug 18
2583,So Many Me,OSX,ORiGO Games  ,"Extend Interactive Co., Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Jul 14  ,11th Aug 18
2584,Soccer Bashi,WW,Icon Games  ,Icon Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Jan 11  ,N/A
2585,Sokobond,OSX,Draknek  ,Alan Hazelden and Harry Lee  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Jul 14  ,N/A
2586,Sokobond,PC,Draknek  ,Alan Hazelden and Harry Lee  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Jul 14  ,N/A
2587,Sokobond,Linux,Draknek  ,Alan Hazelden and Harry Lee  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Jul 14  ,N/A
2588,Sokomania,DSiW,Cinemax  ,Cinemax  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd May 10  ,N/A
2589,Solicheck,XBL,Microsoft  ,johnstr  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Dec 08  ,N/A
2590,Solomon no Kagi: Ouji Rihita no Namida,MS,Salio  ,Aisystem Tokyo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Apr 88  ,N/A
2591,Solomon's Club,GB,Tecmo  ,Tecmo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 91  ,N/A
2592,Solomon's Key,NES,Nintendo  ,Nintendo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 87  ,N/A
2593,Solomon's Key,VC,Tecmo  ,Tecmo  ,N/A  ,7.0  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Nov 06  ,N/A
2594,Solomon's Key (Arcade),VC,Tecmo  ,Tecmo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 09  ,N/A
2595,Solstice: The Quest for the Staff of Demnos,NES,CBS / Sony  ,Software Creations  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90  ,N/A
2596,Sonic Eraser (MN),GEN,Sega  ,Sonic Team  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91  ,N/A
2597,Sorcerer's Maze,PS,XS Games  ,Shoeisha  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Dec 03  ,N/A
2598,Sorcerer's Maze,PSN,Sony Computer Entertainment  ,Shoeisha  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Feb 10  ,N/A
2599,Soreyuke Ebisumaru! Karakuri Meiro - Kieta Goemon no Nazo!!,SNES,Konami  ,Konami Computer Entertainment Osaka  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 96  ,N/A
2600,Soroban Gu,WS,Naxat Soft  ,Mechanic Arms  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Dec 00  ,N/A
2601,Soukoban,GG,Riverhillsoft  ,Riverhillsoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Dec 90  ,N/A
2602,Space Ark,XBL,Microsoft  ,Strawdog Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Jun 10  ,N/A
2603,Space Hexcite: Metal Legend EX,GBA,Jorudan  ,Jorudan  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Apr 01  ,N/A
2604,Spaceball: Revolution,DSiW,Virtual Toys  ,Virtual Toys  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Feb 10  ,N/A
2605,Spaceball: Revolution,PSN,Virtual Toys  ,Virtual Toys  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Feb 10  ,N/A
2606,Spaceball: Revolution,WW,Virtual Toys  ,Virtual Toys  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Sep 09  ,N/A
2607,Spacebrix,XBL,Microsoft  ,Kobingo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Feb 09  ,N/A
2608,Sparkle 2,And,10tons Ltd  ,10tons Ltd  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Jun 13  ,06th Apr 19
2609,Sparkle 2,OSX,10tons Ltd  ,10tons Ltd  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Mar 14  ,06th Apr 19
2610,Sparkle 2,PSV,10tons Ltd  ,10tons Ltd  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th May 14  ,06th Apr 19
2611,Sparkle 2,iOS,10tons Ltd  ,10tons Ltd  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Jun 13  ,06th Apr 19
2612,Sparkle 2,PS4,10tons Ltd  ,10tons Ltd  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th May 14  ,06th Apr 19
2613,Sparkle 2,WinP,10tons Ltd  ,10tons Ltd  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Jun 13  ,06th Apr 19
2614,Sparkle 2,PC,10tons Ltd  ,10tons Ltd  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Jun 13  ,06th Apr 19
2615,Spellfall - Puzzle RPG,And,Backflip Studios  ,Backflip Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Aug 14  ,N/A
2616,Spin Jam,PSN,Empire Interactive  ,Empire Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Nov 08  ,N/A
2617,Spin Pair,PCE,Media Rings  ,Media Rings  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Dec 90  ,N/A
2618,Spin Six,DSiW,Nintendo  ,Zener Works  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Jun 10  ,N/A
2619,Splice,iOS,Cipher Prime  ,Cipher Prime  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Mar 13  ,17th Apr 19
2620,Splice,And,Cipher Prime  ,Cipher Prime  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Dec 12  ,17th Apr 19
2621,Splice,OSX,Cipher Prime  ,Cipher Prime  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Jun 12  ,17th Apr 19
2622,SpongeBob Diner Dash,PC,PlayFirst  ,GameLab  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Jan 07  ,N/A
2623,Spooky,XBL,Microsoft  ,Loopy Max  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Dec 09  ,N/A
2624,Spot It! Challenge,DSiW,Big John Games  ,Big John Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Nov 10  ,N/A
2625,Spot the Difference,DSiW,Enjoy Gaming  ,Enjoy Gaming ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Oct 10  ,N/A
2626,Spot the Differences!,WW,Sanuk Games  ,Sanuk Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Feb 11  ,N/A
2627,Spot the Differences!,PSN,Sanuk Games  ,Sanuk Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Dec 09  ,N/A
2628,Spot the Differences: Party!,WiiU,Sanuk Games  ,Sanuk Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Sep 13  ,N/A
2629,Spot: The Video Game,GB,Virgin Interactive  ,Software Creations  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 91  ,N/A
2630,Spy Chameleon,XBL,Microsoft  ,Zeronian  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Jun 09  ,N/A
2631,Spy Chameleon - RGB Agent,PC,Unfinished Pixel  ,Unfinished Pixel  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Jun 14  ,09th Aug 18
2632,Spy Chameleon - RGB Agent,OSX,Unfinished Pixel  ,Unfinished Pixel  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Jun 14  ,09th Aug 18
2633,Spy Chameleon - RGB Agent,Linux,Unfinished Pixel  ,Unfinished Pixel  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Jun 14  ,09th Aug 18
2634,Spy Fox 2: Some Assembly Required,PC,Unknown  ,Humongous Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2635,Sqong,XBL,Microsoft  ,Mexond  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st May 09  ,N/A
2636,Squeeballs Party,X360,Unknown  ,Eiconic Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2637,Stack-Up,NES,Nintendo  ,Nintendo R&D1  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Oct 85  ,N/A
2638,Stacking,XBL,THQ  ,Double Fine Productions  ,N/A  ,8.3  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Feb 11  ,N/A
2639,Stacking,PSN,THQ  ,Double Fine Productions  ,8.6  ,8.4  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Feb 11  ,N/A
2640,Stacking: The Lost Hobo King,XBL,THQ  ,Double Fine Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Apr 11  ,N/A
2641,Stacking: The Lost Hobo King,PSN,THQ  ,Double Fine Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Apr 11  ,N/A
2642,Star Sweep,GB,Axela  ,fupac  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Dec 97  ,N/A
2643,StarDrone,PSN,Beatshapers  ,Beatshapers  ,7.1  ,7.2  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Apr 11  ,N/A
2644,Stargate,GG,Acclaim Entertainment  ,Probe Entertainment Limited  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
2645,Stargate,GB,Acclaim Entertainment  ,Probe Entertainment Limited  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 94  ,N/A
2646,Starzzle,XBL,Microsoft  ,Bionic-Thumbs  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Apr 11  ,N/A
2647,Sticky Balls,GIZ,Gizmondo Studios  ,Gizmondo Studios Manchester  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Oct 05  ,N/A
2648,Storage Inc,XBL,Microsoft  ,Stolpskott Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Aug 09  ,N/A
2649,Storm,XBL,Unknown  ,indiePub  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2650,Storm,PC,Unknown  ,indiePub  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 70  ,N/A
2651,Storm,PSN,Unknown  ,indiePub  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2652,Stretchmo,3DS,Nintendo  ,Intelligent Systems  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th May 15  ,15th Apr 18
2653,Sudoku,PSN,Electronic Arts  ,Electronic Arts  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 09  ,N/A
2654,Sudoku 4Pockets,DSiW,4Pockets.com  ,4Pockets.com  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Feb 10  ,N/A
2655,Sudoku Ball 3DS,3DS,Unknown  ,WhiteBear Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2656,Sudoku Ball Detective,PC,Playlogic Game Factory  ,WhiteBear Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Sep 09  ,N/A
2657,Sudoku Challenge!,WW,Digital Leisure Inc.  ,Digital Leisure Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Nov 08  ,N/A
2658,Sudoku Challenge!,DSiW,Digital Leisure Inc.  ,Digital Leisure Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 09  ,N/A
2659,Sudoku DS: Nikoli no Sudoku Ketteiban,DS,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th May 08  ,N/A
2660,Sudoku for Kids,PC,Unknown  ,Seed Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2661,Sudoku for Kids,DS,Unknown  ,Gameinvest  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2662,Sudoku Master,DSiW,Hudson Entertainment  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Jun 09  ,N/A
2663,SUDOKU Sensei,DSiW,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Dec 09  ,N/A
2664,Sudoku Student,DSiW,Hudson Entertainment  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Jul 09  ,N/A
2665,Sudoku X,XBL,Microsoft  ,MageStick X  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Jan 09  ,N/A
2666,Sum Fighter,XBL,Microsoft  ,MDCopp  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Jun 11  ,N/A
2667,SummerVacation,XBL,Microsoft  ,DK Alpla  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Sep 09  ,N/A
2668,Super Bomberman: Panic Bomber W,SNES,Hudson Soft  ,Raizing  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 95  ,N/A
2669,Super Bombliss,SNES,Bullet Proof Software  ,TOSE  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Mar 95  ,N/A
2670,Super Bombliss DX,GB,Bullet Proof Software  ,Bullet Proof Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Dec 99  ,N/A
2671,Super Breakout,5200,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 82  ,N/A
2672,Super Breakout,GB,Majesco  ,Morning Star Multimedia  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 98  ,N/A
2673,Super Bubble Pop,PS,Jaleco  ,Runecraft  ,N/A  ,4.6  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Dec 02  ,N/A
2674,Super Bubble Pop,PC,RealNetworks   ,eGames  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 02  ,N/A
2675,Super Bust-A-Move,PC,EON Digital Entertainment  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Oct 01  ,N/A
2676,Super Bust-A-Move 2,PS2,Ubisoft  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Sep 02  ,N/A
2677,Super Collapse!,PC,GameHouse   ,GameHouse  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 01  ,N/A
2678,Super Collapse! 3,PSP,Mumbo Jumbo  ,Mac Play  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Sep 07  ,N/A
2679,Super Collapse! 3,PSN,Mumbo Jumbo  ,Mac Play  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Apr 09  ,N/A
2680,Super Columns,GG,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Jun 95  ,N/A
2681,Super Drop Mania,GIZ,Unknown  ,Fathammer  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2682,Super Fruit Fall,PS2,System 3 Arcade Software  ,Aqua Pacific  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 06  ,N/A
2683,Super Fruit Fall,PSN,System 3 Arcade Software  ,Aqua Pacific  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,26th Nov 09  ,N/A
2684,Super Fruit Fall,PSP,System 3 Arcade Software  ,Aqua Pacific  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Aug 07  ,N/A
2685,Super Fruit Fall (Minis),PSN,System 3 Arcade Software  ,Aqua Pacific  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 10  ,N/A
2686,Super Lode Runner (FDS),NES,Irem Software Engineering  ,Broderbund  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Mar 87  ,N/A
2687,Super Lode Runner II (FDS),NES,Irem Software Engineering  ,Broderbund  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Aug 87  ,N/A
2688,Super Monkey Ball,NGage,Sega  ,Amusement Vision  ,N/A  ,5.8  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Oct 03  ,N/A
2689,Super Monkey Ball 2-Pack,GC,Sega  ,Amusement Vision  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Oct 04  ,N/A
2690,Super Motherload,WW,Unknown  ,XGenStudios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2691,Super Puyo Puyo 2 Remix,SNES,Compile  ,Compile  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Mar 96  ,N/A
2692,Super Puzzle Fighter II Turbo,SAT,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 97  ,N/A
2693,Super Puzzle Fighter II Turbo,PC,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 98  ,N/A
2694,Super Puzzle Fighter II Turbo HD Remix,PC,Unknown  ,Backbone Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2695,Super Puzzle Fighter II Turbo HD Remix,PSN,Capcom  ,Backbone Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Aug 07  ,N/A
