position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
147,Kirby: Nightmare in Dream Land,GBA,Nintendo  ,HAL Laboratory  ,N/A  ,8.1  ,N/A  ,2.10m,N/A,N/A,N/A,N/A,N/A,02nd Dec 02  ,20th Apr 18
148,LittleBigPlanet 3,PS4,Sony Computer Entertainment  ,Sumo Digital  ,7.5  ,N/A  ,N/A  ,N/A,2.06m,0.78m,0.93m,0.01m,0.34m,18th Nov 14  ,03rd Apr 18
149,Yoshi's New Island,3DS,Nintendo  ,Arzest  ,6.8  ,N/A  ,N/A  ,2.05m,N/A,N/A,N/A,N/A,N/A,14th Mar 14  ,01st Feb 18
150,Donkey Kong Country: Tropical Freeze,WiiU,Nintendo  ,Retro Studios  ,7.4  ,8.8  ,9.1  ,2.02m,N/A,N/A,N/A,N/A,N/A,21st Feb 14  ,22nd Jan 18
151,Cuphead - The Delicious Last Course,All,Studio MDHR  ,Studio MDHR  ,N/A  ,N/A  ,N/A  ,2.00m,N/A,N/A,N/A,N/A,N/A,30th Jun 22  ,10th Jun 22
152,Disney Epic Mickey,Wii,Disney Interactive Studios  ,Junction Point Studios  ,7.3  ,7.0  ,N/A  ,2.00m,N/A,N/A,N/A,N/A,N/A,30th Nov 10  ,N/A
153,Prince of Persia,All,Broderbund  ,Broderbund  ,N/A  ,N/A  ,N/A  ,2.00m,N/A,N/A,N/A,N/A,N/A,03rd Oct 89  ,23rd Nov 20
154,Spyro: Enter the Dragonfly,PS2,VU Games  ,Check Six Games  ,N/A  ,N/A  ,N/A  ,N/A,1.97m,0.74m,0.95m,N/A,0.28m,03rd Nov 02  ,N/A
155,Ratchet & Clank Future: A Crack in Time,PS3,Sony Computer Entertainment  ,Insomniac Games  ,8.3  ,8.7  ,9.0  ,N/A,1.89m,1.05m,0.55m,0.03m,0.26m,27th Oct 09  ,N/A
156,Shrek 2,PS2,Activision  ,"Luxoflux, Inc.  ",N/A  ,6.9  ,N/A  ,N/A,1.86m,1.12m,0.69m,0.03m,0.02m,28th Apr 04  ,N/A
157,Sonic Classic Collection,DS,Sega  ,Sonic Team  ,N/A  ,7.5  ,N/A  ,N/A,1.86m,0.94m,0.74m,N/A,0.18m,02nd Mar 10  ,N/A
158,Jak 3,PS2,Sony Computer Entertainment  ,Naughty Dog  ,N/A  ,N/A  ,N/A  ,N/A,1.85m,1.33m,0.49m,N/A,0.03m,09th Nov 04  ,N/A
159,Kirby's Epic Yarn,Wii,Nintendo  ,Good-Feel  ,9.1  ,8.7  ,N/A  ,1.85m,N/A,N/A,N/A,N/A,N/A,17th Oct 10  ,N/A
160,Sonic Generations,All,Sega  ,Sonic Team/Dimps Corporation  ,N/A  ,N/A  ,N/A  ,1.85m,N/A,N/A,N/A,N/A,N/A,01st Nov 11  ,14th Nov 20
161,Donkey Kong Country,GBA,Nintendo  ,Rare Ltd.  ,N/A  ,7.5  ,N/A  ,1.82m,N/A,N/A,N/A,N/A,N/A,09th Jun 03  ,N/A
162,Sonic & Knuckles,GEN,Sega  ,Sonic Team  ,N/A  ,N/A  ,N/A  ,N/A,1.82m,1.24m,0.43m,0.03m,0.12m,17th Oct 94  ,N/A
163,Sly 2: Band of Thieves,PS2,Sony Computer Entertainment  ,Sucker Punch  ,N/A  ,N/A  ,N/A  ,N/A,1.81m,0.88m,0.69m,N/A,0.23m,14th Sep 04  ,N/A
164,Sonic Advance 2,GBA,Sega  ,Dimps Corporation / Sonic Team  ,N/A  ,N/A  ,N/A  ,N/A,1.80m,0.93m,0.59m,0.21m,0.07m,09th Mar 03  ,N/A
165,Sonic Colors,Wii,Sega  ,Sonic Team  ,7.2  ,7.7  ,N/A  ,1.80m,N/A,N/A,N/A,N/A,N/A,16th Nov 10  ,N/A
166,Kirby's Return to Dreamland,Wii,Nintendo  ,HAL Laboratory  ,7.8  ,7.6  ,N/A  ,1.79m,N/A,N/A,N/A,N/A,N/A,24th Oct 11  ,N/A
167,The Lion King,SNES,Virgin Interactive  ,Westwood Studios  ,N/A  ,N/A  ,N/A  ,N/A,1.79m,1.26m,0.39m,0.08m,0.06m,01st Oct 94  ,N/A
168,Kirby 64: The Crystal Shards,N64,Nintendo  ,HAL Laboratory  ,N/A  ,7.9  ,N/A  ,1.77m,N/A,N/A,N/A,N/A,N/A,26th Jun 00  ,N/A
169,Ori and the Blind Forest: Definitive Edition,PC,Nordic Games  ,Moon Studios  ,9.3  ,N/A  ,N/A  ,1.76m,N/A,N/A,N/A,N/A,N/A,14th Jun 16  ,12th Aug 18
170,The SpongeBob SquarePants Movie,PS2,THQ  ,Heavy Iron Studios  ,N/A  ,6.6  ,N/A  ,N/A,1.76m,1.06m,0.54m,N/A,0.16m,27th Oct 04  ,N/A
171,Kid Icarus,NES,Nintendo  ,Nintendo R&D1  ,N/A  ,N/A  ,N/A  ,1.76m,N/A,N/A,N/A,N/A,N/A,01st Aug 87  ,N/A
172,Sonic the Hedgehog 3,GEN,Sega  ,Sonic Team  ,N/A  ,N/A  ,N/A  ,N/A,1.76m,1.02m,0.47m,0.20m,0.07m,23rd Jan 94  ,N/A
173,Disney's Aladdin,SNES,Capcom  ,Capcom/Disney  ,N/A  ,N/A  ,N/A  ,1.75m,N/A,N/A,N/A,N/A,N/A,21st Nov 93  ,N/A
174,Kirby's Adventure,NES,Nintendo  ,HAL Laboratory  ,N/A  ,N/A  ,N/A  ,1.75m,N/A,N/A,N/A,N/A,N/A,01st May 93  ,N/A
175,Crash Bandicoot: The Huge Adventure,GBA,Vivendi Games  ,Vicarious Visions  ,N/A  ,8.3  ,N/A  ,N/A,1.73m,0.95m,0.70m,N/A,0.08m,25th Feb 02  ,N/A
176,Toy Story 2: Buzz Lightyear to the Rescue!,PS,Activision  ,Traveller's Tales  ,N/A  ,N/A  ,N/A  ,N/A,1.71m,0.99m,0.64m,N/A,0.08m,30th Nov 99  ,N/A
177,Human: Fall Flat,PC,Unknown  ,No Brakes Games  ,N/A  ,N/A  ,N/A  ,1.70m,N/A,N/A,N/A,N/A,N/A,N/A  ,11th Feb 21
178,Super Princess Peach,DS,Nintendo  ,TOSE Software  ,N/A  ,7.8  ,N/A  ,1.70m,N/A,N/A,N/A,N/A,N/A,27th Feb 06  ,N/A
179,Trials Fusion,All,Ubisoft  ,RedLynx  ,N/A  ,N/A  ,N/A  ,1.70m,N/A,N/A,N/A,N/A,N/A,15th Apr 14  ,07th Jan 21
180,Psychonauts,All,Majesco  ,Double Fine Productions  ,N/A  ,N/A  ,N/A  ,1.70m,N/A,N/A,N/A,N/A,N/A,19th Apr 04  ,09th Jul 21
181,Disney's DuckTales,NES,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,1.67m,N/A,N/A,N/A,N/A,N/A,01st Sep 89  ,N/A
182,SpongeBob SquarePants: Battle for Bikini Bottom,PS2,THQ  ,Heavy Iron Studios  ,N/A  ,5.8  ,N/A  ,N/A,1.67m,1.08m,0.45m,N/A,0.14m,31st Oct 03  ,N/A
183,Ghosts 'n Goblins,NES,Capcom  ,Micronics  ,N/A  ,N/A  ,N/A  ,1.64m,N/A,N/A,N/A,N/A,N/A,01st Nov 86  ,N/A
184,Ape Escape,PS,Sony Computer Entertainment  ,SCE Japan Studio  ,N/A  ,9.3  ,N/A  ,N/A,1.63m,0.71m,0.48m,0.32m,0.11m,31st May 99  ,16th Sep 18
185,Bloodstained,Series,Inti Creates  ,Inti Creates  ,N/A  ,N/A  ,N/A  ,1.60m,N/A,N/A,N/A,N/A,N/A,24th May 18  ,08th Feb 21
186,Jak II,PS2,Sony Computer Entertainment  ,Naughty Dog  ,N/A  ,N/A  ,N/A  ,1.60m,N/A,N/A,N/A,N/A,N/A,14th Oct 03  ,N/A
187,Mega Man 11,All,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,1.60m,N/A,N/A,N/A,N/A,N/A,02nd Oct 18  ,12th Oct 20
188,Sonic Adventure DX: Director's Cut,GC,Sega  ,Sonic Team  ,N/A  ,5.4  ,N/A  ,1.60m,N/A,N/A,N/A,N/A,N/A,18th Jun 03  ,N/A
189,Sonic Unleashed,Wii,Sega  ,Sonic Team/Dimps Corporation  ,N/A  ,6.7  ,8.2  ,1.60m,N/A,N/A,N/A,N/A,N/A,18th Nov 08  ,N/A
190,Sonic Generations,PS3,Sega  ,Sonic Team  ,8.3  ,7.3  ,N/A  ,N/A,1.59m,0.60m,0.72m,0.02m,0.25m,01st Nov 11  ,N/A
191,Mario Bros.,2600,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,1.59m,1.48m,0.09m,N/A,0.02m,01st Oct 83  ,N/A
192,Spyro 2: Season of Flame,GBA,Vivendi Games  ,Digital Eclipse  ,N/A  ,N/A  ,N/A  ,N/A,1.58m,0.85m,0.65m,N/A,0.08m,25th Sep 02  ,N/A
193,Yoshi's Woolly World,WiiU,Nintendo  ,Good-Feel  ,N/A  ,7.4  ,6.0  ,1.57m,N/A,N/A,N/A,N/A,N/A,16th Oct 15  ,03rd Aug 20
194,Donkey Kong Classics,NES,Nintendo  ,Nintendo  ,N/A  ,N/A  ,N/A  ,1.56m,N/A,N/A,N/A,N/A,N/A,01st Oct 88  ,N/A
195,Sonic the Hedgehog (2006),X360,Sega  ,Sonic Team  ,N/A  ,4.8  ,4.8  ,1.54m,N/A,N/A,N/A,N/A,N/A,14th Nov 06  ,05th Feb 18
196,Mega Man 2,NES,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,1.51m,N/A,N/A,N/A,N/A,N/A,01st Jul 89  ,N/A
197,The Simpsons Game,DS,Electronic Arts  ,Griptonite Games  ,N/A  ,N/A  ,N/A  ,N/A,1.51m,0.56m,0.78m,N/A,0.17m,30th Oct 07  ,N/A
198,The Simpsons Game,PS2,Electronic Arts  ,EA Redwood Shores  ,N/A  ,N/A  ,N/A  ,N/A,1.51m,0.35m,0.03m,N/A,1.13m,30th Oct 07  ,N/A
199,Rayman Legends,PS4,Ubisoft  ,Ubisoft Montpellier  ,N/A  ,N/A  ,N/A  ,N/A,1.50m,0.22m,1.05m,N/A,0.23m,18th Feb 14  ,20th Mar 18
200,DuckTales: Remastered,All,Capcom  ,WayForward Technologies  ,N/A  ,N/A  ,N/A  ,1.50m,N/A,N/A,N/A,N/A,N/A,13th Aug 13  ,12th Oct 20
201,Ice Climber,NES,Nintendo  ,Nintendo R&D1  ,N/A  ,N/A  ,N/A  ,1.50m,N/A,N/A,N/A,N/A,N/A,01st Oct 85  ,N/A
202,Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki,NES,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,1.50m,N/A,N/A,1.50m,0.00m,05th Mar 86  ,N/A
203,Sonic CD,SCD,Sega  ,Sonic Team  ,N/A  ,N/A  ,N/A  ,1.50m,N/A,N/A,N/A,N/A,N/A,19th Nov 93  ,N/A
204,Sonic Colors,DS,Sega  ,Sonic Team  ,8.3  ,8.2  ,8.1  ,1.50m,N/A,N/A,N/A,N/A,N/A,16th Nov 10  ,N/A
205,Banjo-Tooie,N64,Nintendo  ,Rare Ltd.  ,N/A  ,9.3  ,N/A  ,1.49m,N/A,N/A,N/A,N/A,N/A,19th Nov 00  ,N/A
206,Wario Land II,GB,Nintendo  ,Nintendo R&D1  ,N/A  ,N/A  ,N/A  ,1.48m,N/A,N/A,N/A,N/A,N/A,02nd Mar 98  ,N/A
207,Disney Princess,GBA,THQ  ,Art  ,N/A  ,N/A  ,N/A  ,N/A,1.47m,1.04m,0.37m,N/A,0.06m,04th Apr 03  ,N/A
208,Kirby & the Amazing Mirror,GBA,Nintendo  ,Flagship  ,N/A  ,7.9  ,N/A  ,1.47m,N/A,N/A,N/A,N/A,N/A,18th Oct 04  ,N/A
209,Wall-E,DS,THQ  ,Heavy Iron Studios  ,N/A  ,N/A  ,N/A  ,N/A,1.46m,0.46m,0.82m,0.00m,0.17m,24th Jun 08  ,N/A
210,Donkey Kong,2600,Coleco  ,Nintendo  ,N/A  ,N/A  ,N/A  ,N/A,1.46m,1.36m,0.08m,N/A,0.02m,01st Jan 82  ,N/A
211,Kirby Super Star,SNES,Nintendo  ,HAL Laboratory  ,N/A  ,N/A  ,N/A  ,1.44m,N/A,N/A,N/A,N/A,N/A,20th Sep 96  ,20th Apr 18
212,Disney's DuckTales,GB,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,1.43m,N/A,N/A,N/A,N/A,N/A,01st Nov 90  ,N/A
213,Classic NES Series: Super Mario Bros.,GBA,Nintendo  ,Nintendo  ,N/A  ,N/A  ,N/A  ,N/A,1.43m,N/A,N/A,1.39m,0.03m,02nd Jun 04  ,N/A
214,Sonic Heroes,GC,Sega  ,Sonic Team  ,N/A  ,7.2  ,N/A  ,1.42m,N/A,N/A,N/A,N/A,N/A,05th Jan 04  ,N/A
215,Sonic Advance 3,GBA,THQ  ,Dimps Corporation / Sonic Team  ,N/A  ,N/A  ,N/A  ,N/A,1.40m,0.74m,0.52m,0.08m,0.06m,07th Jun 04  ,N/A
216,Sonic Generations,X360,Sega  ,Sonic Team  ,N/A  ,7.7  ,N/A  ,N/A,1.39m,0.71m,0.54m,0.00m,0.13m,01st Nov 11  ,N/A
217,LittleBigPlanet PS Vita,PSV,Sony Computer Entertainment  ,Media Molecule  ,9.0  ,N/A  ,N/A  ,N/A,1.38m,0.36m,0.69m,0.02m,0.31m,25th Sep 12  ,06th Apr 18
218,Crash Bandicoot 2: N-Tranced,GBA,Vivendi Games  ,Vicarious Visions  ,N/A  ,7.5  ,N/A  ,N/A,1.36m,0.63m,0.66m,N/A,0.07m,07th Jan 03  ,N/A
219,Skylanders SWAP Force,X360,Activision  ,Unknown  ,N/A  ,N/A  ,N/A  ,N/A,1.36m,0.88m,0.35m,N/A,0.13m,13th Oct 13  ,20th Mar 18
220,Shadow The Hedgehog,PS2,Sega  ,Sonic Team  ,N/A  ,4.8  ,N/A  ,1.35m,N/A,N/A,N/A,N/A,N/A,15th Nov 05  ,N/A
221,Donkey Kong Jungle Beat,GC,Nintendo  ,Nintendo EAD Tokyo  ,N/A  ,7.9  ,N/A  ,N/A,1.34m,0.84m,0.22m,0.24m,0.04m,14th Mar 05  ,N/A
222,Ratchet & Clank: Up Your Arsenal (Weekly american sales),PS2,Sony Computer Entertainment  ,Insomniac Games  ,N/A  ,N/A  ,N/A  ,N/A,1.33m,1.27m,0.05m,N/A,0.02m,03rd Nov 04  ,N/A
223,Spider-Man: The Movie,GBA,Activision  ,Digital Eclipse  ,N/A  ,7.9  ,N/A  ,N/A,1.33m,0.92m,0.35m,0.01m,0.05m,16th Apr 02  ,N/A
224,Madagascar,PS2,Activision  ,Toys for Bob  ,N/A  ,6.4  ,N/A  ,N/A,1.31m,0.78m,0.45m,N/A,0.07m,23rd May 05  ,N/A
225,Pitfall II: Lost Caverns,2600,Activision  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,1.31m,1.22m,0.07m,N/A,0.02m,16th Sep 83  ,N/A
226,Mega Man Legacy Collection,All,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,1.30m,N/A,N/A,N/A,N/A,N/A,25th Aug 15  ,10th Oct 20
227,Strider,All,Capcom  ,Double Helix Games  ,N/A  ,N/A  ,N/A  ,1.30m,N/A,N/A,N/A,N/A,N/A,18th Feb 14  ,10th Oct 20
228,Pirates of the Caribbean: The Curse of the Black Pearl,GBA,TDK Mediactive  ,Pocket Studios  ,N/A  ,N/A  ,N/A  ,N/A,1.29m,0.93m,0.34m,N/A,0.02m,01st Jul 03  ,N/A
229,Fez,PC,Trapdoor  ,Polytron Corporation  ,N/A  ,N/A  ,N/A  ,1.28m,N/A,N/A,N/A,N/A,N/A,01st May 13  ,N/A
230,Castlevania: Symphony of the Night,PS,Konami  ,Konami Computer Entertainment Tokyo  ,N/A  ,9.3  ,8.7  ,N/A,1.27m,0.58m,0.40m,0.21m,0.08m,02nd Oct 97  ,N/A
231,Kung Fu Panda,DS,Activision  ,Vicarious Visions  ,N/A  ,N/A  ,N/A  ,N/A,1.26m,0.56m,0.56m,N/A,0.14m,03rd Jun 08  ,N/A
232,Ratatouille,DS,THQ  ,Helixe  ,N/A  ,7.0  ,N/A  ,N/A,1.25m,0.49m,0.62m,N/A,0.14m,26th Jun 07  ,N/A
233,Oddworld: Abe's Oddysee,PS,GT Interactive  ,Oddworld Inhabitants  ,N/A  ,8.3  ,N/A  ,N/A,1.24m,0.75m,0.44m,N/A,0.06m,31st Aug 97  ,N/A
234,Frogger: The Great Quest,PS2,Konami  ,Konami  ,N/A  ,3.0  ,N/A  ,N/A,1.23m,0.60m,0.47m,N/A,0.16m,18th Nov 01  ,N/A
235,Crash Bandicoot: The Wrath of Cortex,XB,Universal Interactive  ,Traveller's Tales  ,N/A  ,N/A  ,N/A  ,N/A,1.23m,0.59m,0.57m,N/A,0.07m,15th Apr 02  ,N/A
236,Spongebob Squarepants: Battle for Bikini Bottom,GBA,THQ  ,Vicarious Visions  ,N/A  ,N/A  ,N/A  ,N/A,1.23m,0.88m,0.33m,N/A,0.02m,31st Oct 03  ,N/A
237,Castlevania,NES,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,1.23m,0.54m,0.06m,0.62m,0.01m,01st May 87  ,N/A
238,Donkey Kong Country 2,GBA,Nintendo  ,Rare Ltd.  ,N/A  ,7.6  ,N/A  ,N/A,1.23m,0.79m,0.27m,0.12m,0.04m,15th Nov 04  ,N/A
239,Kirby: Mass Attack,DS,Nintendo  ,HAL Laboratory  ,9.0  ,8.4  ,N/A  ,1.22m,N/A,N/A,N/A,N/A,N/A,19th Sep 11  ,N/A
240,Sly Cooper and the Thievius Raccoonus,PS2,Sony Computer Entertainment  ,Sucker Punch  ,N/A  ,N/A  ,N/A  ,N/A,1.21m,1.03m,0.14m,N/A,0.04m,23rd Sep 02  ,12th Apr 18
241,The Magical Quest starring Mickey Mouse (all region sales),SNES,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,1.21m,N/A,N/A,N/A,N/A,N/A,01st Dec 92  ,N/A
242,Disney's Chip 'n Dale: Rescue Rangers,NES,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,1.20m,N/A,N/A,N/A,N/A,N/A,01st Jun 90  ,N/A
243,Ganbare Goemon! Karakuri Douchuu,NES,Konami  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,1.20m,N/A,N/A,1.20m,N/A,30th Jul 86  ,N/A
244,Sonic and the Black Knight,Wii,Sega  ,Sonic Team  ,N/A  ,4.8  ,8.5  ,1.20m,N/A,N/A,N/A,N/A,N/A,03rd Mar 09  ,N/A
245,Sonic Rush Adventure,DS,Sega  ,Dimps Corporation  ,N/A  ,N/A  ,N/A  ,1.20m,N/A,N/A,N/A,N/A,N/A,18th Sep 07  ,N/A
246,Ty the Tasmanian Tiger,PS2,Electronic Arts  ,Krome Studios  ,N/A  ,6.2  ,N/A  ,N/A,1.17m,0.57m,0.45m,N/A,0.15m,10th Sep 02  ,N/A
247,Mirror's Edge,X360,Electronic Arts  ,EA Digital Illusions CE  ,8.3  ,7.6  ,N/A  ,N/A,1.16m,0.51m,0.51m,0.01m,0.12m,11th Nov 08  ,25th Mar 19
248,Mega Man X,SNES,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,1.16m,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
249,Ratchet & Clank: All 4 One,PS3,Sony Computer Entertainment  ,Insomniac Games  ,7.5  ,7.5  ,N/A  ,N/A,1.15m,0.75m,0.22m,0.05m,0.13m,18th Oct 11  ,N/A
250,Sonic the Hedgehog (2006),PS3,Sega  ,Sonic Team  ,N/A  ,N/A  ,N/A  ,1.15m,N/A,N/A,N/A,N/A,N/A,30th Jan 07  ,05th Feb 18
251,Tak and the Power of Juju,PS2,THQ  ,Avalanche Software  ,N/A  ,N/A  ,N/A  ,N/A,1.15m,0.56m,0.44m,N/A,0.15m,15th Oct 03  ,N/A
252,Mirror's Edge,PS3,Electronic Arts  ,EA Digital Illusions CE  ,8.3  ,7.7  ,8.2  ,N/A,1.13m,0.31m,0.59m,0.02m,0.21m,11th Nov 08  ,25th Mar 19
253,Donkey Kong,NES,Nintendo  ,Nintendo  ,N/A  ,N/A  ,N/A  ,1.13m,N/A,N/A,N/A,N/A,N/A,01st Jun 86  ,N/A
254,Crash Bandicoot N. Sane Trilogy,NS,Activision  ,Toys for Bob  ,N/A  ,6.0  ,N/A  ,N/A,1.11m,0.44m,0.57m,0.02m,0.09m,29th Jun 18  ,07th Nov 18
255,Donkey Kong Jr.,NES,Nintendo  ,Nintendo R&D1  ,N/A  ,N/A  ,N/A  ,1.11m,N/A,N/A,N/A,N/A,N/A,01st Jun 86  ,N/A
256,Jungle Hunt,2600,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,1.10m,1.03m,0.06m,N/A,0.01m,01st Jan 83  ,N/A
257,Popeye,NES,Nintendo  ,Nintendo  ,N/A  ,N/A  ,N/A  ,1.10m,N/A,N/A,N/A,N/A,N/A,01st Jun 86  ,N/A
258,Trine,All,Nobilis  ,Frozenbyte  ,N/A  ,N/A  ,N/A  ,1.10m,N/A,N/A,N/A,N/A,N/A,03rd Jul 09  ,28th Jan 21
259,Super Ghouls 'n Ghosts,SNES,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,1.09m,N/A,N/A,N/A,N/A,N/A,01st Nov 91  ,N/A
260,SpongeBob SquarePants: Revenge of the Flying Dutchman,PS2,THQ  ,Big Sky Software  ,N/A  ,N/A  ,N/A  ,N/A,1.08m,0.53m,0.41m,N/A,0.14m,21st Nov 02  ,N/A
261,Joust,2600,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,1.08m,1.01m,0.06m,N/A,0.01m,01st Jan 83  ,N/A
262,The Simpsons Game,PSP,Electronic Arts  ,EA Redwood Shores  ,N/A  ,6.0  ,N/A  ,N/A,1.08m,0.24m,0.54m,N/A,0.30m,05th Nov 07  ,N/A
263,Mega Man 3,NES,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,1.08m,N/A,N/A,N/A,N/A,N/A,01st Nov 90  ,N/A
264,SpeedRunners,PC,Unknown  ,DoubleDutch Games  ,N/A  ,N/A  ,N/A  ,1.07m,N/A,N/A,N/A,N/A,N/A,N/A  ,18th Feb 21
265,Sonic Generations,3DS,Sega  ,Sonic Team  ,N/A  ,6.3  ,N/A  ,N/A,1.06m,0.44m,0.52m,0.01m,0.08m,22nd Nov 11  ,N/A
266,Wario Land: Shake It!,Wii,Nintendo  ,Good-Feel  ,7.9  ,7.3  ,N/A  ,1.06m,N/A,N/A,N/A,N/A,N/A,22nd Sep 08  ,N/A
267,Spider-Man 2,GBA,Activision  ,Digital Eclipse  ,N/A  ,7.0  ,N/A  ,N/A,1.06m,0.76m,0.28m,N/A,0.02m,29th Jun 04  ,N/A
268,Dora the Explorer: Dora Saves the Mermaids,DS,2K Play  ,Black Lantern Studios  ,N/A  ,N/A  ,N/A  ,N/A,1.05m,0.97m,0.01m,N/A,0.08m,05th Nov 07  ,N/A
269,Adventure Island,NES,Hudson Soft  ,Hudson Soft / West One  ,N/A  ,N/A  ,N/A  ,N/A,1.05m,N/A,N/A,1.05m,0.00m,01st Sep 88  ,N/A
270,Mega Man X4,PS,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,N/A,1.04m,0.45m,0.30m,0.22m,0.07m,01st Jan 97  ,N/A
271,The Simpsons Game,X360,Electronic Arts  ,EA Redwood Shores  ,N/A  ,6.9  ,N/A  ,N/A,1.04m,0.54m,0.39m,N/A,0.11m,30th Oct 07  ,N/A
272,Donkey Kong Land III,GB,Nintendo  ,Rare Ltd.  ,N/A  ,N/A  ,N/A  ,1.03m,N/A,N/A,N/A,N/A,N/A,01st Sep 97  ,N/A
273,Sonic Unleashed,PS3,Sega  ,Sonic Team  ,N/A  ,5.3  ,N/A  ,N/A,1.03m,0.56m,0.32m,0.01m,0.14m,09th Dec 08  ,N/A
274,Shrek 2,GC,Activision  ,"Luxoflux, Inc.  ",N/A  ,6.9  ,N/A  ,N/A,1.02m,0.73m,0.26m,0.01m,0.03m,28th Apr 04  ,N/A
275,Wall-E,Wii,THQ  ,Heavy Iron Studios  ,N/A  ,N/A  ,N/A  ,N/A,1.02m,0.51m,0.40m,N/A,0.11m,24th Jun 08  ,N/A
276,The Simpsons Game,Wii,Electronic Arts  ,EA Redwood Shores  ,N/A  ,N/A  ,N/A  ,N/A,1.01m,0.45m,0.46m,N/A,0.11m,30th Oct 07  ,N/A
277,Braid,PC,Number None  ,Number None Inc.  ,8.7  ,8.8  ,N/A  ,1.01m,N/A,N/A,N/A,N/A,N/A,10th Apr 09  ,N/A
278,Rayman Origins,PS3,Ubisoft  ,Ubisoft  ,9.1  ,8.5  ,N/A  ,N/A,1.00m,0.33m,0.50m,0.01m,0.16m,15th Nov 11  ,N/A
279,A Hat in Time,All,Gears for Breakfast  ,Gears for Breakfast  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,05th Oct 17  ,12th Feb 21
280,Bloodstained: Ritual of the Night,All,505 Games  ,ArtPlay  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,18th Jun 19  ,08th Feb 21
281,Celeste,All,Matt Makes Games Inc.  ,Matt Makes Games Inc.  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,25th Jan 18  ,09th Feb 21
282,Cool Spot,All,Virgin Games  ,Virgin Games  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,01st Apr 93  ,25th May 21
283,Earthworm Jim,All,Playmates  ,Shiny Entertainment  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,01st Oct 94  ,26th Apr 22
284,Fez,All,Trapdoor  ,Polytron Corporation  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,13th Apr 12  ,17th Feb 21
285,Gex,3DO,BMG Interactive Entertainment  ,Crystal Dynamics  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,16th Nov 94  ,N/A
286,Inside,All,Playdead  ,Playdead  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,29th Jun 16  ,27th Dec 20
287,Knack,PS4,Sony Computer Entertainment  ,SCE Japan Studio  ,4.8  ,8.4  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,15th Nov 13  ,17th Sep 18
288,Little Nightmares 2,All,Bandai Namco Entertainment  ,Tarsier Studios  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,11th Feb 21  ,12th Mar 21
289,Madagascar,All,Activision  ,Toys for Bob  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,24th May 05  ,06th Oct 22
290,Mega Man II,GB,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,29th Jan 92  ,N/A
291,Mega Man: Dr. Wily's Revenge,GB,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,01st Dec 91  ,N/A
292,Oddworld: Abe's Oddysee,All,GT Interactive  ,Oddworld Inhabitants  ,N/A  ,N/A  ,N/A  ,1.00m,N/A,N/A,N/A,N/A,N/A,18th Sep 97  ,01st Jan 21
